@relation BOOKKEEPER_Generico

@attribute Size numeric
@attribute 'Number Of Revisions(numNR)' numeric
@attribute 'Number Of DefectFixes(NumFix)' numeric
@attribute 'Number Of Comment Lines In Class' numeric
@attribute totalInvokedClasses numeric
@attribute 'Number Of Methods' numeric
@attribute 'Number Of Java Imports' numeric
@attribute ' Number Of Api Imports' numeric
@attribute 'Number Of Package Imports' numeric
@attribute 'Number Of Authors (numAuth)' numeric
@attribute 'CHURN value' numeric
@attribute 'CHURN MAX' numeric
@attribute 'CHURN Averange' numeric
@attribute 'LOC touched value' numeric
@attribute 'LOC added MAX' numeric
@attribute 'LOC added Averange' numeric
@attribute 'LOC deleted MAX' numeric
@attribute 'LOC deleted Averange' numeric
@attribute 'Is Buggy ' {YES,NO}

@data
72,0,0,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,NO
99,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,NO
103,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,NO
20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
137,1,0,22,0,0,0,0,0,1,2,2,2,2,2,2,0,2,NO
1699,0,0,122,28,51,26,47,37,0,0,0,0,0,0,0,0,0,NO
45,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,NO
200,0,0,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,NO
2582,1,0,32,58,44,25,42,30,1,1,1,1,3,1,1,2,1,NO
55,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,NO
204,0,0,18,2,5,4,4,1,0,0,0,0,0,0,0,0,0,NO
59,0,0,4,1,3,2,2,0,0,0,0,0,0,0,0,0,0,NO
102,0,0,8,1,0,3,3,0,0,0,0,0,0,0,0,0,0,NO
34,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NO
83,0,0,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,NO
114,0,0,1,1,6,2,4,0,0,0,0,0,0,0,0,0,0,NO
60,1,0,1,0,0,1,1,0,1,0,0,0,2,1,1,1,1,NO
512,1,0,7,17,16,14,24,9,1,0,0,0,12,6,6,6,6,NO
87,0,0,2,1,5,2,2,0,0,0,0,0,0,0,0,0,0,NO
130,0,0,7,1,6,1,3,0,0,0,0,0,0,0,0,0,0,NO
37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
101,0,0,1,1,9,2,2,0,0,0,0,0,0,0,0,0,0,NO
1185,0,0,98,20,32,30,33,4,0,0,0,0,0,0,0,0,0,NO
455,0,0,15,7,15,7,9,12,0,0,0,0,0,0,0,0,0,NO
40,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
518,0,0,17,7,9,9,14,0,0,0,0,0,0,0,0,0,0,NO
382,0,0,8,10,3,11,22,7,0,0,0,0,0,0,0,0,0,NO
49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
585,1,0,53,8,17,13,18,6,1,1,1,1,7,3,3,4,3,NO
32,1,0,1,0,0,1,1,0,1,0,0,0,2,1,1,1,1,NO
73,0,0,1,0,3,1,1,2,0,0,0,0,0,0,0,0,0,NO
633,0,0,43,6,21,15,18,12,0,0,0,0,0,0,0,0,0,NO
681,0,0,45,6,21,12,16,9,0,0,0,0,0,0,0,0,0,NO
470,0,0,36,6,29,9,14,13,0,0,0,0,0,0,0,0,0,NO
1015,0,0,98,14,20,13,18,11,0,0,0,0,0,0,0,0,0,NO
278,0,0,32,4,2,7,9,2,0,0,0,0,0,0,0,0,0,NO
31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
58,0,0,1,0,0,4,5,0,0,0,0,0,0,0,0,0,0,NO
172,0,0,6,2,16,3,6,4,0,0,0,0,0,0,0,0,0,NO
86,0,0,1,2,0,3,6,1,0,0,0,0,0,0,0,0,0,NO
162,0,0,10,2,1,5,9,0,0,0,0,0,0,0,0,0,0,NO
53,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,NO
415,0,0,21,2,11,8,11,6,0,0,0,0,0,0,0,0,0,NO
200,0,0,22,0,5,5,7,7,0,0,0,0,0,0,0,0,0,NO
264,0,0,5,6,18,3,5,2,0,0,0,0,0,0,0,0,0,NO
166,0,0,1,0,0,3,4,4,0,0,0,0,0,0,0,0,0,NO
38,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,NO
117,0,0,3,4,4,8,12,9,0,0,0,0,0,0,0,0,0,NO
85,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,NO
66,0,0,3,1,2,1,4,2,0,0,0,0,0,0,0,0,0,NO
60,0,0,3,3,2,2,2,2,0,0,0,0,0,0,0,0,0,NO
37,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,NO
233,0,0,14,2,3,8,14,12,0,0,0,0,0,0,0,0,0,NO
37,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NO
239,0,0,26,3,7,2,2,1,0,0,0,0,0,0,0,0,0,NO
40,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,NO
208,0,0,26,3,12,5,9,5,0,0,0,0,0,0,0,0,0,NO
189,0,0,2,3,6,4,8,5,0,0,0,0,0,0,0,0,0,NO
22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
262,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,NO
489,0,0,24,32,2,1,1,0,0,0,0,0,0,0,0,0,0,NO
1418,1,0,25,26,40,10,24,25,1,1,1,1,3,2,2,1,2,NO
1376,0,0,47,26,41,19,29,27,0,0,0,0,0,0,0,0,0,NO
66,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
438,0,0,4,6,20,12,15,7,0,0,0,0,0,0,0,0,0,NO
430,0,0,37,6,15,11,26,7,0,0,0,0,0,0,0,0,0,NO
35,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,NO
53,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,NO
197,0,0,5,3,4,9,13,8,0,0,0,0,0,0,0,0,0,NO
108,0,0,3,2,5,3,8,0,0,0,0,0,0,0,0,0,0,NO
237,0,0,2,5,5,1,6,3,0,0,0,0,0,0,0,0,0,NO
119,0,0,1,0,6,2,2,1,0,0,0,0,0,0,0,0,0,NO
334,0,0,1,0,4,6,7,9,0,0,0,0,0,0,0,0,0,NO
161,0,0,7,3,12,3,6,2,0,0,0,0,0,0,0,0,0,NO
136,0,0,1,0,2,2,2,4,0,0,0,0,0,0,0,0,0,NO
281,1,0,11,8,7,7,10,4,1,0,0,0,16,8,8,8,8,NO
203,0,0,8,3,5,4,6,8,0,0,0,0,0,0,0,0,0,NO
97,0,0,3,0,3,1,3,5,0,0,0,0,0,0,0,0,0,NO
107,0,0,1,1,5,1,4,1,0,0,0,0,0,0,0,0,0,NO
148,1,0,1,0,6,3,3,1,1,0,0,0,2,1,1,1,1,NO
462,0,0,13,5,10,7,12,12,0,0,0,0,0,0,0,0,0,NO
1856,1,0,83,26,63,16,27,16,1,0,0,0,2,1,1,1,1,NO
245,1,0,5,4,11,7,11,3,1,0,0,0,2,1,1,1,1,NO
634,0,0,24,7,12,12,18,3,0,0,0,0,0,0,0,0,0,NO
214,0,0,4,2,6,3,5,7,0,0,0,0,0,0,0,0,0,NO
259,1,0,14,6,9,3,6,6,1,1,1,1,3,2,2,1,2,NO
90,1,0,3,1,3,3,3,2,1,20,20,20,28,24,24,4,24,NO
93,0,0,1,1,1,4,9,0,0,0,0,0,0,0,0,0,0,NO
337,0,0,46,2,7,5,12,7,0,0,0,0,0,0,0,0,0,NO
149,0,0,12,0,3,0,3,3,0,0,0,0,0,0,0,0,0,NO
611,1,0,15,5,15,14,18,7,1,26,26,26,32,29,29,3,29,NO
115,0,0,2,0,1,2,5,4,0,0,0,0,0,0,0,0,0,NO
193,1,0,1,1,6,5,6,4,1,1,1,1,1,1,1,0,1,NO
815,1,0,40,10,17,14,21,11,1,111,111,111,185,148,148,37,148,NO
591,0,0,18,5,13,7,11,5,0,0,0,0,0,0,0,0,0,NO
141,0,0,7,1,3,0,4,4,0,0,0,0,0,0,0,0,0,NO
179,0,0,3,1,11,3,3,7,0,0,0,0,0,0,0,0,0,NO
606,1,0,50,3,7,11,15,11,1,4,4,4,12,8,8,4,8,NO
141,0,0,4,2,6,5,6,1,0,0,0,0,0,0,0,0,0,NO
42,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NO
42,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NO
85,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NO
69,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,NO
471,0,0,12,4,19,6,11,3,0,0,0,0,0,0,0,0,0,NO
106,0,0,4,1,2,0,3,4,0,0,0,0,0,0,0,0,0,NO
250,0,0,10,9,8,13,21,3,0,0,0,0,0,0,0,0,0,NO
162,0,0,11,1,2,9,11,0,0,0,0,0,0,0,0,0,0,NO
24,1,0,1,0,0,0,0,0,1,0,0,0,2,1,1,1,1,NO
56,0,0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,NO
51,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NO
22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
24,1,0,1,0,0,0,0,0,1,0,0,0,2,1,1,1,1,NO
488,2,0,12,2,35,2,9,4,2,16,10,8,40,14,9,14,9,NO
1624,0,0,20,3,123,4,7,7,0,0,0,0,0,0,0,0,0,NO
47,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,NO
2307,1,0,29,2,178,3,6,7,1,49,49,49,67,58,58,9,58,NO
85,0,0,1,0,3,2,3,0,0,0,0,0,0,0,0,0,0,NO
50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
52,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,NO
41,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NO
48,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,NO
110,1,0,1,4,9,0,0,8,1,110,110,110,110,110,110,0,110,NO
69,1,0,1,1,1,4,5,5,1,69,69,69,69,69,69,0,69,NO
20,1,0,1,0,0,0,0,0,1,20,20,20,20,20,20,0,20,NO
213,0,0,7,2,4,6,13,3,0,0,0,0,0,0,0,0,0,NO
542,1,0,13,9,18,11,28,11,1,1,1,1,23,11,11,12,11,NO
233,0,0,1,3,17,6,8,6,0,0,0,0,0,0,0,0,0,NO
134,0,0,3,5,7,3,7,4,0,0,0,0,0,0,0,0,0,NO
104,0,0,4,4,7,2,6,3,0,0,0,0,0,0,0,0,0,NO
121,0,0,4,5,7,1,5,4,0,0,0,0,0,0,0,0,0,NO
39,0,0,1,2,1,1,2,1,0,0,0,0,0,0,0,0,0,NO
41,0,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,NO
248,0,0,9,4,9,2,8,1,0,0,0,0,0,0,0,0,0,NO
215,0,0,2,0,11,5,6,6,0,0,0,0,0,0,0,0,0,NO
269,0,0,17,4,1,2,8,4,0,0,0,0,0,0,0,0,0,NO
165,0,0,1,0,0,3,3,2,0,0,0,0,0,0,0,0,0,NO
277,0,0,11,5,13,6,11,4,0,0,0,0,0,0,0,0,0,NO
100,0,0,4,4,7,2,6,3,0,0,0,0,0,0,0,0,0,NO
358,0,0,13,6,14,7,13,4,0,0,0,0,0,0,0,0,0,NO
29,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NO
339,0,0,23,1,14,4,13,3,0,0,0,0,0,0,0,0,0,NO
719,0,0,21,14,33,13,21,27,0,0,0,0,0,0,0,0,0,NO
141,0,0,3,2,4,2,11,3,0,0,0,0,0,0,0,0,0,NO
801,0,0,26,9,26,13,26,12,0,0,0,0,0,0,0,0,0,NO
77,0,0,4,1,7,2,3,0,0,0,0,0,0,0,0,0,0,NO
97,0,0,3,2,4,8,9,3,0,0,0,0,0,0,0,0,0,NO
380,0,0,2,9,22,5,6,3,0,0,0,0,0,0,0,0,0,NO
214,0,0,2,8,3,3,3,0,0,0,0,0,0,0,0,0,0,NO
38,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NO
79,0,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,0,NO
25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NO
84,0,0,2,1,5,3,3,0,0,0,0,0,0,0,0,0,0,NO
34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
33,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NO
104,0,0,4,0,2,1,1,0,0,0,0,0,0,0,0,0,0,NO
193,0,0,3,0,9,2,2,2,0,0,0,0,0,0,0,0,0,NO
70,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,NO
140,0,0,3,2,4,5,7,2,0,0,0,0,0,0,0,0,0,NO
22,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NO
158,0,0,1,3,7,6,10,1,0,0,0,0,0,0,0,0,0,NO
142,0,0,1,1,5,3,4,1,0,0,0,0,0,0,0,0,0,NO
109,0,0,8,4,7,2,3,1,0,0,0,0,0,0,0,0,0,NO
158,1,0,9,0,5,5,5,0,1,6,6,6,6,6,6,0,6,NO
31,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
344,0,0,13,3,0,8,14,0,0,0,0,0,0,0,0,0,0,NO
71,1,0,1,0,1,1,2,0,1,11,11,11,13,12,12,1,12,NO
84,1,0,2,0,0,6,9,0,1,1,1,1,23,11,11,12,11,NO
79,1,0,1,0,0,1,1,0,1,1,1,1,3,2,2,1,2,NO
881,1,0,45,6,24,8,10,0,1,1,1,1,3,2,2,1,2,NO
64,0,0,5,0,8,0,1,0,0,0,0,0,0,0,0,0,0,NO
199,0,0,13,1,10,0,0,0,0,0,0,0,0,0,0,0,0,NO
261,1,0,7,5,9,4,7,1,1,3,3,3,5,1,1,4,1,NO
155,0,0,5,3,6,4,9,1,0,0,0,0,0,0,0,0,0,NO
42,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NO
405,0,0,13,5,14,5,13,7,0,0,0,0,0,0,0,0,0,NO
248,0,0,10,4,14,1,3,0,0,0,0,0,0,0,0,0,0,NO
541,0,0,6,14,29,7,19,18,0,0,0,0,0,0,0,0,0,NO
28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
452,0,0,8,17,16,12,45,8,0,0,0,0,0,0,0,0,0,NO
474,1,0,16,8,14,3,18,3,1,0,0,0,18,9,9,9,9,NO
379,1,0,1,0,2,0,2,1,1,0,0,0,4,2,2,2,2,NO
83,0,0,1,0,5,1,6,2,0,0,0,0,0,0,0,0,0,NO
393,0,0,8,10,13,2,11,33,0,0,0,0,0,0,0,0,0,NO
458,1,0,10,16,13,6,17,24,1,19,19,19,23,21,21,2,21,NO
248,0,0,6,2,7,5,9,7,0,0,0,0,0,0,0,0,0,NO
28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
69,0,0,1,0,5,2,2,1,0,0,0,0,0,0,0,0,0,NO
116,0,0,2,2,6,2,5,7,0,0,0,0,0,0,0,0,0,NO
100,0,0,1,0,3,2,5,6,0,0,0,0,0,0,0,0,0,NO
46,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,NO
226,0,0,10,1,7,7,15,5,0,0,0,0,0,0,0,0,0,NO
79,0,0,1,0,3,1,4,4,0,0,0,0,0,0,0,0,0,NO
93,0,0,1,1,5,1,4,7,0,0,0,0,0,0,0,0,0,NO
2156,0,0,84,30,64,19,61,42,0,0,0,0,0,0,0,0,0,NO
41,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,NO
64,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NO
149,0,0,10,0,2,5,10,4,0,0,0,0,0,0,0,0,0,NO
334,0,0,10,0,16,3,13,9,0,0,0,0,0,0,0,0,0,NO
114,0,0,3,0,3,2,8,7,0,0,0,0,0,0,0,0,0,NO
66,0,0,1,0,5,0,1,3,0,0,0,0,0,0,0,0,0,NO
38,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NO
46,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NO
101,0,0,2,2,12,0,0,1,0,0,0,0,0,0,0,0,0,NO
111,0,0,1,0,3,2,5,5,0,0,0,0,0,0,0,0,0,NO
156,0,0,6,0,3,2,7,8,0,0,0,0,0,0,0,0,0,NO
113,0,0,5,0,2,3,7,7,0,0,0,0,0,0,0,0,0,NO
770,0,0,35,16,24,13,23,22,0,0,0,0,0,0,0,0,0,NO
392,0,0,18,11,13,9,22,10,0,0,0,0,0,0,0,0,0,NO
330,1,0,9,12,10,5,18,14,1,16,16,16,16,16,16,0,16,NO
139,0,0,4,2,4,8,11,7,0,0,0,0,0,0,0,0,0,NO
59,0,0,1,1,2,1,3,1,0,0,0,0,0,0,0,0,0,NO
78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
511,0,0,12,8,11,10,15,25,0,0,0,0,0,0,0,0,0,NO
42,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,NO
75,0,0,1,1,1,2,7,6,0,0,0,0,0,0,0,0,0,NO
219,0,0,1,6,12,3,19,4,0,0,0,0,0,0,0,0,0,NO
103,0,0,1,1,2,4,7,5,0,0,0,0,0,0,0,0,0,NO
158,0,0,1,4,12,1,9,5,0,0,0,0,0,0,0,0,0,NO
190,0,0,2,4,4,3,16,0,0,0,0,0,0,0,0,0,0,NO
88,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NO
248,0,0,4,6,9,7,23,1,0,0,0,0,0,0,0,0,0,NO
276,0,0,27,5,5,3,12,0,0,0,0,0,0,0,0,0,0,NO
60,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,NO
35,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,NO
63,0,0,1,4,3,3,5,0,0,0,0,0,0,0,0,0,0,NO
79,0,0,1,1,3,0,2,0,0,0,0,0,0,0,0,0,0,NO
174,0,0,16,1,1,4,6,3,0,0,0,0,0,0,0,0,0,NO
148,0,0,9,0,2,3,5,2,0,0,0,0,0,0,0,0,0,NO
34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
35,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,NO
45,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,NO
293,0,0,9,6,9,8,21,3,0,0,0,0,0,0,0,0,0,NO
57,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
39,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,NO
57,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,NO
277,0,0,2,5,9,7,10,0,0,0,0,0,0,0,0,0,0,NO
468,1,0,7,3,58,9,21,0,1,0,0,0,2,1,1,1,1,NO
75,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,NO
666,0,0,40,8,3,6,6,0,0,0,0,0,0,0,0,0,0,NO
53,0,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,NO
145,0,0,2,2,0,4,5,0,0,0,0,0,0,0,0,0,0,NO
53,1,0,1,2,0,0,1,0,1,53,53,53,53,53,53,0,53,NO
397,1,0,11,8,3,9,15,11,1,1,1,1,1,1,1,0,1,NO
54,1,0,1,0,0,1,1,2,1,0,0,0,2,1,1,1,1,NO
104,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NO
119,0,0,9,0,0,2,6,0,0,0,0,0,0,0,0,0,0,NO
514,0,0,10,8,28,9,17,5,0,0,0,0,0,0,0,0,0,NO
152,0,0,1,2,0,3,5,0,0,0,0,0,0,0,0,0,0,NO
95,0,0,4,1,3,1,3,0,0,0,0,0,0,0,0,0,0,NO
415,0,0,29,12,15,8,11,0,0,0,0,0,0,0,0,0,0,NO
131,0,0,8,1,3,5,5,0,0,0,0,0,0,0,0,0,0,NO
45,0,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,NO
156,0,0,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,NO
166,0,0,1,2,4,6,11,0,0,0,0,0,0,0,0,0,0,NO
43,1,0,1,0,2,0,1,0,1,0,0,0,4,2,2,2,2,NO
74,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NO
302,0,0,6,7,8,5,16,2,0,0,0,0,0,0,0,0,0,NO
494,0,0,22,1,15,4,5,0,0,0,0,0,0,0,0,0,0,NO
421,0,0,22,2,12,4,4,0,0,0,0,0,0,0,0,0,0,NO
723,0,0,35,2,20,5,7,0,0,0,0,0,0,0,0,0,0,NO
550,0,0,22,3,18,4,6,0,0,0,0,0,0,0,0,0,0,NO
493,0,0,24,1,16,6,7,0,0,0,0,0,0,0,0,0,0,NO
416,0,0,21,1,11,4,5,0,0,0,0,0,0,0,0,0,0,NO
359,0,0,9,5,18,9,9,1,0,0,0,0,0,0,0,0,0,NO
66,1,0,1,2,4,0,0,0,1,66,66,66,66,66,66,0,66,NO
62,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,NO
45,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,NO
41,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NO
47,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,NO
55,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NO
1456,0,0,32,18,108,11,38,4,0,0,0,0,0,0,0,0,0,NO
187,0,0,8,1,8,6,12,3,0,0,0,0,0,0,0,0,0,NO
163,0,0,1,0,3,2,6,2,0,0,0,0,0,0,0,0,0,NO
142,0,0,4,7,3,5,20,0,0,0,0,0,0,0,0,0,0,NO
73,0,0,5,1,4,2,4,0,0,0,0,0,0,0,0,0,0,NO
108,0,0,3,3,9,0,2,0,0,0,0,0,0,0,0,0,0,NO
20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
60,0,0,1,0,5,0,3,0,0,0,0,0,0,0,0,0,0,NO
84,0,0,2,11,3,1,13,0,0,0,0,0,0,0,0,0,0,NO
82,0,0,13,1,6,1,3,0,0,0,0,0,0,0,0,0,0,NO
86,0,0,4,3,6,0,3,0,0,0,0,0,0,0,0,0,0,NO
67,0,0,2,1,0,5,7,0,0,0,0,0,0,0,0,0,0,NO
20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
60,1,0,3,1,5,0,1,1,1,0,0,0,2,1,1,1,1,NO
88,0,0,4,3,5,3,6,4,0,0,0,0,0,0,0,0,0,NO
47,0,0,3,1,3,0,2,2,0,0,0,0,0,0,0,0,0,NO
76,0,0,2,1,6,1,3,2,0,0,0,0,0,0,0,0,0,NO
21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
53,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,NO
114,0,0,1,1,7,1,3,2,0,0,0,0,0,0,0,0,0,NO
121,0,0,7,3,6,1,14,3,0,0,0,0,0,0,0,0,0,NO
78,0,0,2,3,6,0,2,4,0,0,0,0,0,0,0,0,0,NO
20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
69,0,0,4,1,5,1,3,1,0,0,0,0,0,0,0,0,0,NO
80,0,0,6,6,2,0,14,0,0,0,0,0,0,0,0,0,0,NO
79,0,0,2,2,4,3,5,2,0,0,0,0,0,0,0,0,0,NO
81,0,0,3,3,6,0,2,4,0,0,0,0,0,0,0,0,0,NO
88,0,0,3,4,6,0,3,3,0,0,0,0,0,0,0,0,0,NO
20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
105,0,0,1,1,7,2,2,0,0,0,0,0,0,0,0,0,0,NO
60,0,0,1,1,3,2,3,0,0,0,0,0,0,0,0,0,0,NO
50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
129,0,0,13,4,15,1,1,0,0,0,0,0,0,0,0,0,0,NO
43,0,0,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,NO
76,0,0,4,0,9,1,1,0,0,0,0,0,0,0,0,0,0,NO
63,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NO
65,0,0,1,1,0,2,5,0,0,0,0,0,0,0,0,0,0,NO
76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
45,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NO
20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
126,1,0,3,3,3,2,15,9,1,126,126,126,126,126,126,0,126,NO
227,0,0,1,11,0,1,16,9,0,0,0,0,0,0,0,0,0,NO
276,0,0,2,10,4,10,20,4,0,0,0,0,0,0,0,0,0,NO
460,1,0,8,19,10,12,28,5,1,0,0,0,2,1,1,1,1,NO
138,0,0,4,3,1,6,9,2,0,0,0,0,0,0,0,0,0,NO
352,1,0,2,17,5,14,26,6,1,3,3,3,3,0,0,3,0,NO
23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
56,1,0,2,0,0,3,3,0,1,56,56,56,56,56,56,0,56,NO
51,1,0,1,0,0,1,1,0,1,51,51,51,51,51,51,0,51,NO
22,1,0,1,0,0,0,0,0,1,22,22,22,22,22,22,0,22,NO
44,1,0,1,0,2,0,0,1,1,44,44,44,44,44,44,0,44,NO
111,1,0,1,1,6,3,4,2,1,111,111,111,111,111,111,0,111,NO
71,1,0,1,2,1,1,2,0,1,71,71,71,71,71,71,0,71,NO
196,1,0,3,1,15,0,0,0,1,196,196,196,196,196,196,0,196,NO
39,1,0,1,0,0,0,0,0,1,39,39,39,39,39,39,0,39,NO
124,3,0,1,2,11,1,4,0,2,124,113,41.333333,126,113,41.666667,1,41.666667,NO
38,1,0,1,0,0,0,0,0,1,38,38,38,38,38,38,0,38,NO
22,1,0,1,0,0,0,0,0,1,22,22,22,22,22,22,0,22,NO
44,1,0,1,0,0,2,2,0,1,44,44,44,44,44,44,0,44,NO
368,1,0,6,1,5,10,15,3,1,368,368,368,368,368,368,0,368,NO
22,1,0,1,0,0,0,0,0,1,22,22,22,22,22,22,0,22,NO
285,1,0,2,1,41,6,10,0,1,285,285,285,285,285,285,0,285,NO
21,1,0,1,0,0,0,0,0,1,21,21,21,21,21,21,0,21,NO
22,1,0,1,0,0,0,0,0,1,22,22,22,22,22,22,0,22,NO
208,1,0,5,6,16,1,1,6,1,208,208,208,208,208,208,0,208,NO
55,1,0,1,0,2,1,2,2,1,55,55,55,55,55,55,0,55,NO
21,1,0,1,0,0,0,0,0,1,21,21,21,21,21,21,0,21,NO
288,1,0,5,1,0,4,6,0,1,288,288,288,288,288,288,0,288,NO
47,1,0,1,1,0,1,3,0,1,47,47,47,47,47,47,0,47,NO
54,1,0,1,1,2,0,2,0,1,54,54,54,54,54,54,0,54,NO
105,1,0,3,0,0,1,1,0,1,105,105,105,105,105,105,0,105,NO
483,1,0,6,8,20,8,13,4,1,483,483,483,483,483,483,0,483,NO
35,1,0,1,0,0,0,0,0,1,35,35,35,35,35,35,0,35,NO
142,1,0,3,0,0,6,6,1,1,142,142,142,142,142,142,0,142,NO
